czas,temperatura,wilgotność,wiatr,opady,ciśnienie,Tsun_min
2022-10-10 00:00,16.0,89.4,6.83,0.39,1019.79,0.0
2022-10-10 01:00,15.96,89.1,7.62,0.29,1019.63,0.0
2022-10-10 02:00,15.82,88.85,7.19,0.11,1019.34,0.0
2022-10-10 03:00,15.72,90.15,8.14,0.38,1019.1,0.0
2022-10-10 04:00,15.43,90.6,7.86,0.57,1019.16,0.0
2022-10-10 05:00,15.68,91.6,8.04,0.47,1019.16,0.0
2022-10-10 06:00,15.92,91.4,7.88,0.34,1019.32,2.58
2022-10-10 07:00,16.76,89.35,7.15,0.1,1019.75,9.75
2022-10-10 08:00,17.85,87.15,6.94,0.08,1019.95,15.17
2022-10-10 09:00,19.29,82.2,6.51,0.06,1019.88,19.25
2022-10-10 10:00,20.38,75.95,8.27,0.03,1019.88,23.75
2022-10-10 11:00,21.06,73.05,8.22,0.25,1019.78,24.0
2022-10-10 12:00,20.76,73.35,8.7,0.39,1019.44,24.33
2022-10-10 13:00,20.49,73.75,9.51,1.28,1019.2,23.5
2022-10-10 14:00,20.38,74.3,8.57,0.49,1019.19,22.5
2022-10-10 15:00,20.16,75.4,8.22,0.31,1019.02,20.83
2022-10-10 16:00,19.54,78.2,7.67,0.32,1018.98,21.17
2022-10-10 17:00,18.57,82.4,4.98,0.02,1019.35,8.0
2022-10-10 18:00,17.86,86.95,5.68,0.05,1019.7,0.42
2022-10-10 19:00,16.63,89.3,4.65,0.04,1019.9,0.0
2022-10-10 20:00,16.03,90.7,5.5,0.08,1020.06,0.0
2022-10-10 21:00,15.76,89.75,4.92,0.04,1020.24,0.0
2022-10-10 22:00,15.31,91.55,5.59,0.02,1020.24,0.0
2022-10-10 23:00,14.98,91.7,5.3,0.06,1020.16,0.0
2022-10-11 00:00,14.73,92.3,6.14,0.06,1020.18,0.0
2022-10-11 01:00,14.61,91.9,5.21,0.02,1020.04,0.0
2022-10-11 02:00,14.61,91.6,5.3,0.01,1019.8,0.0
2022-10-11 03:00,14.4,92.15,6.26,0.0,1019.63,0.0
2022-10-11 04:00,14.06,92.05,5.58,0.0,1019.73,0.0
2022-10-11 05:00,14.6,91.75,6.32,0.02,1019.77,0.0
2022-10-11 06:00,14.74,92.15,6.26,0.01,1020.02,5.67
2022-10-11 07:00,16.13,89.25,5.68,0.02,1020.43,22.5
2022-10-11 08:00,17.94,82.95,7.5,0.01,1020.75,35.5
2022-10-11 09:00,19.44,76.45,7.8,0.0,1020.82,44.17
2022-10-11 10:00,20.84,71.35,8.37,0.02,1020.8,48.67
2022-10-11 11:00,21.63,68.4,9.86,0.03,1020.62,49.08
2022-10-11 12:00,22.1,67.45,10.57,0.06,1020.32,48.83
2022-10-11 13:00,21.95,65.8,11.32,0.02,1019.91,47.42
2022-10-11 14:00,22.15,66.25,11.27,0.0,1019.68,44.08
2022-10-11 15:00,21.57,67.05,10.48,0.02,1019.71,40.08
2022-10-11 16:00,20.68,70.6,9.38,0.0,1019.9,30.58
2022-10-11 17:00,19.22,78.4,6.83,0.0,1020.1,10.33
2022-10-11 18:00,18.29,82.95,6.74,0.0,1020.58,0.0
2022-10-11 19:00,16.88,85.1,6.5,0.0,1020.84,0.0
2022-10-11 20:00,16.45,87.3,6.92,0.0,1021.1,0.0
2022-10-11 21:00,16.18,87.75,6.9,0.0,1021.39,0.0
2022-10-11 22:00,15.84,87.8,7.37,0.0,1021.28,0.0
2022-10-11 23:00,15.36,88.45,5.99,0.01,1021.24,0.0
2022-10-12 00:00,15.12,89.8,6.56,0.0,1021.26,0.0
2022-10-12 01:00,14.94,89.85,6.34,0.02,1021.17,0.0
2022-10-12 02:00,14.71,89.35,6.22,0.02,1021.02,0.0
2022-10-12 03:00,14.76,88.85,6.82,0.01,1020.84,0.0
2022-10-12 04:00,14.47,88.1,6.16,0.0,1020.9,0.0
2022-10-12 05:00,15.16,88.65,7.02,0.0,1020.79,0.0
2022-10-12 06:00,15.24,89.65,7.76,0.02,1021.08,4.0
2022-10-12 07:00,16.42,85.15,7.86,0.03,1021.33,16.92
2022-10-12 08:00,18.18,81.1,7.7,0.06,1021.56,27.0
2022-10-12 09:00,19.4,76.65,9.6,0.22,1021.58,34.33
2022-10-12 10:00,20.28,71.9,10.18,0.26,1021.37,37.67
2022-10-12 11:00,21.18,69.35,9.45,0.34,1021.2,38.75
2022-10-12 12:00,21.6,67.85,9.36,0.32,1020.9,37.33
2022-10-12 13:00,21.64,67.5,9.27,0.48,1020.46,34.67
2022-10-12 14:00,21.22,68.45,9.78,0.08,1020.25,29.75
2022-10-12 15:00,20.73,70.85,10.73,0.28,1020.08,25.08
2022-10-12 16:00,19.75,76.0,10.11,0.1,1020.12,18.83
2022-10-12 17:00,18.65,79.45,7.65,0.24,1020.4,5.58
2022-10-12 18:00,18.09,83.5,7.04,0.91,1020.66,0.17
2022-10-12 19:00,16.85,86.3,6.64,0.08,1021.04,0.0
2022-10-12 20:00,16.49,87.8,5.88,0.03,1021.3,0.0
2022-10-12 21:00,16.24,88.1,6.66,0.02,1021.56,0.0
2022-10-12 22:00,16.08,88.45,5.94,0.03,1021.44,0.0
2022-10-12 23:00,15.76,89.2,7.02,0.07,1021.4,0.0
2022-10-13 00:00,15.58,89.2,7.02,0.05,1021.36,0.0
2022-10-13 01:00,15.4,89.35,6.88,0.04,1021.3,0.0
2022-10-13 02:00,15.24,89.1,8.44,0.1,1021.06,0.0
2022-10-13 03:00,15.17,88.7,8.5,0.02,1020.67,0.0
2022-10-13 04:00,14.79,88.75,8.91,0.02,1020.52,0.0
2022-10-13 05:00,15.13,89.05,10.02,0.04,1020.36,0.0
2022-10-13 06:00,15.38,88.85,10.48,0.08,1020.46,2.67
2022-10-13 07:00,16.29,87.0,11.18,0.06,1020.5,14.0
2022-10-13 08:00,17.56,83.6,10.78,0.2,1020.42,24.33
2022-10-13 09:00,18.25,78.6,10.26,0.33,1020.38,32.42
2022-10-13 10:00,19.12,77.95,9.0,0.4,1020.44,37.25
2022-10-13 11:00,19.5,75.6,9.82,0.48,1020.02,36.75
2022-10-13 12:00,19.73,73.3,8.38,0.42,1019.26,36.17
2022-10-13 13:00,19.86,73.1,8.45,0.42,1018.66,33.58
2022-10-13 14:00,19.74,73.6,10.22,0.55,1018.38,30.67
2022-10-13 15:00,19.38,74.1,9.38,0.81,1018.19,27.83
2022-10-13 16:00,19.02,77.4,9.15,0.39,1018.11,19.25
2022-10-13 17:00,18.12,81.5,8.7,0.84,1018.2,8.5
2022-10-13 18:00,17.34,85.1,8.56,0.67,1018.29,0.0
2022-10-13 19:00,16.18,87.0,7.92,0.36,1018.34,0.0
2022-10-13 20:00,15.93,87.2,9.04,0.36,1018.34,0.0
2022-10-13 21:00,15.81,87.25,9.39,0.12,1018.42,0.0
2022-10-13 22:00,15.4,86.75,10.74,0.04,1018.08,0.0
2022-10-13 23:00,15.17,87.2,10.32,0.08,1017.91,0.0
2022-10-14 00:00,14.76,88.35,10.59,0.16,1017.71,0.0
2022-10-14 01:00,14.66,87.8,10.5,0.08,1017.44,0.0
2022-10-14 02:00,14.71,88.45,10.79,0.05,1017.38,0.0
2022-10-14 03:00,14.54,88.2,10.74,0.03,1017.08,0.0
2022-10-14 04:00,14.44,88.8,10.72,0.02,1017.02,0.0
2022-10-14 05:00,15.09,87.85,10.28,0.02,1016.74,0.0
2022-10-14 06:00,15.27,88.25,10.58,0.02,1016.82,3.75
2022-10-14 07:00,16.5,85.4,9.98,0.02,1017.02,18.17
2022-10-14 08:00,17.68,79.3,10.61,0.04,1017.16,30.25
2022-10-14 09:00,19.23,73.8,11.64,0.03,1017.24,38.5
2022-10-14 10:00,20.36,68.15,13.69,0.03,1017.21,41.17
2022-10-14 11:00,20.8,66.25,14.83,0.04,1016.92,41.83
2022-10-14 12:00,20.88,64.3,14.37,0.03,1016.39,41.5
2022-10-14 13:00,21.06,64.65,14.52,0.05,1015.98,38.42
2022-10-14 14:00,21.02,66.05,13.93,0.04,1015.68,35.92
2022-10-14 15:00,20.7,67.45,14.08,0.02,1015.55,32.42
2022-10-14 16:00,19.85,71.55,12.22,0.0,1015.61,24.17
2022-10-14 17:00,18.88,77.15,9.82,0.0,1015.87,8.0
2022-10-14 18:00,18.11,78.9,9.07,0.02,1016.27,0.0
2022-10-14 19:00,16.66,82.6,7.52,0.0,1016.56,0.0
2022-10-14 20:00,16.24,83.3,8.22,0.01,1016.68,0.0
2022-10-14 21:00,15.58,86.0,7.54,0.02,1016.8,0.0
2022-10-14 22:00,15.04,87.7,7.74,0.02,1016.73,0.0
2022-10-14 23:00,14.63,88.85,6.9,0.02,1016.58,0.0
2022-10-15 00:00,14.43,89.9,8.2,0.03,1016.58,0.0
2022-10-15 01:00,14.3,89.55,7.99,0.02,1016.38,0.0
2022-10-15 02:00,14.14,89.2,7.87,0.02,1016.08,0.0
2022-10-15 03:00,14.02,90.05,8.12,0.02,1015.92,0.0
2022-10-15 04:00,13.82,89.8,7.58,0.02,1015.86,0.0
2022-10-15 05:00,13.86,89.5,8.06,0.01,1015.83,0.0
2022-10-15 06:00,14.28,89.45,8.86,0.01,1016.16,4.58
2022-10-15 07:00,15.72,86.25,7.67,0.0,1016.56,20.0
2022-10-15 08:00,17.76,78.6,7.28,0.0,1016.81,31.67
2022-10-15 09:00,19.4,72.8,7.38,0.0,1016.92,39.5
2022-10-15 10:00,20.57,68.5,7.57,0.0,1016.98,42.08
2022-10-15 11:00,21.26,64.25,8.07,0.0,1016.95,43.5
2022-10-15 12:00,21.56,63.6,8.93,0.0,1016.56,44.17
2022-10-15 13:00,21.54,63.95,9.68,0.0,1016.23,42.83
2022-10-15 14:00,21.31,65.8,10.78,0.0,1016.21,40.5
2022-10-15 15:00,20.88,66.75,8.59,0.0,1016.3,36.08
2022-10-15 16:00,19.92,71.5,7.64,0.0,1016.58,28.83
2022-10-15 17:00,18.5,78.8,6.08,0.01,1017.18,10.0
2022-10-15 18:00,17.56,83.5,6.42,0.0,1017.75,0.0
2022-10-15 19:00,16.73,86.7,5.12,0.0,1018.42,0.0
2022-10-15 20:00,16.3,86.75,4.23,0.0,1018.88,0.0
2022-10-15 21:00,15.75,88.7,6.06,0.0,1019.38,0.0
2022-10-15 22:00,15.6,87.7,5.81,0.0,1019.65,0.0
2022-10-15 23:00,15.12,88.45,4.98,0.0,1019.88,0.0
2022-10-16 00:00,14.74,90.35,5.2,0.0,1020.06,0.0
2022-10-16 01:00,14.62,90.0,4.38,0.0,1020.2,0.0
2022-10-16 02:00,14.32,91.1,5.42,0.0,1020.28,0.0
2022-10-16 03:00,14.34,91.05,5.54,0.0,1020.48,0.0
2022-10-16 04:00,14.01,90.5,6.14,0.0,1020.75,0.0
2022-10-16 05:00,13.78,91.35,6.2,0.0,1020.96,0.0
2022-10-16 06:00,14.15,90.75,6.88,0.0,1021.37,4.25
2022-10-16 07:00,15.64,87.35,6.62,0.0,1022.06,19.25
2022-10-16 08:00,17.87,79.8,5.35,0.0,1022.56,30.92
2022-10-16 09:00,19.51,73.8,4.71,0.0,1022.78,38.0
2022-10-16 10:00,20.72,70.5,6.94,0.0,1022.86,42.58
2022-10-16 11:00,21.32,69.0,8.86,0.0,1022.75,43.75
2022-10-16 12:00,21.58,68.15,9.48,0.01,1022.46,43.33
2022-10-16 13:00,21.67,67.35,10.24,0.02,1022.4,43.25
2022-10-16 14:00,21.53,67.6,9.72,0.02,1022.52,41.75
2022-10-16 15:00,21.2,70.1,8.37,0.0,1022.72,36.92
2022-10-16 16:00,20.12,75.1,7.78,0.0,1022.99,29.25
2022-10-16 17:00,18.78,82.35,6.74,0.0,1023.52,9.42
2022-10-16 18:00,18.02,85.2,5.38,0.0,1024.18,0.0
2022-10-16 19:00,17.08,87.15,4.86,0.0,1024.87,0.0
2022-10-16 20:00,16.51,88.2,5.24,0.0,1025.4,0.0
2022-10-16 21:00,16.26,89.65,4.9,0.01,1025.86,0.0
2022-10-16 22:00,15.21,91.6,5.09,0.01,1026.08,0.0
2022-10-16 23:00,14.72,92.1,4.87,0.02,1026.25,0.0
2022-10-17 00:00,14.35,92.65,4.88,0.01,1026.38,0.0
2022-10-17 01:00,14.24,92.4,5.26,0.0,1026.57,0.0
2022-10-17 02:00,14.07,92.1,5.31,0.01,1026.49,0.0
2022-10-17 03:00,13.64,92.9,5.07,0.01,1026.66,0.0
2022-10-17 04:00,13.58,91.85,5.04,0.01,1026.93,0.0
2022-10-17 05:00,14.18,91.4,5.68,0.0,1027.08,0.0
2022-10-17 06:00,14.54,90.5,6.32,0.0,1027.46,4.83
2022-10-17 07:00,15.89,87.85,5.43,0.0,1028.06,24.58
2022-10-17 08:00,18.2,81.45,4.54,0.0,1028.42,38.92
2022-10-17 09:00,19.79,77.1,4.7,0.01,1028.58,47.75
2022-10-17 10:00,21.5,71.9,7.4,0.0,1028.72,51.83
2022-10-17 11:00,22.26,68.2,9.06,0.0,1028.66,53.08
2022-10-17 12:00,22.49,66.9,10.22,0.0,1028.36,53.83
2022-10-17 13:00,22.89,65.9,9.24,0.0,1028.0,53.75
2022-10-17 14:00,22.56,65.95,9.16,0.0,1028.0,51.83
2022-10-17 15:00,22.08,67.05,8.78,0.0,1027.92,47.25
2022-10-17 16:00,21.09,72.1,7.86,0.0,1028.12,35.5
2022-10-17 17:00,19.34,80.65,6.39,0.0,1028.38,12.5
2022-10-17 18:00,18.52,84.65,6.75,0.0,1028.85,0.0
2022-10-17 19:00,17.01,88.0,5.18,0.0,1029.04,0.0
2022-10-17 20:00,16.2,89.15,6.42,0.0,1029.15,0.0
2022-10-17 21:00,15.73,89.85,5.58,0.0,1029.32,0.0
2022-10-17 22:00,15.09,90.45,6.0,0.0,1029.09,0.0
2022-10-17 23:00,14.61,90.95,5.95,0.0,1028.97,0.0
2022-10-18 00:00,14.18,91.0,5.72,0.0,1028.79,0.0
2022-10-18 01:00,14.27,91.95,5.86,0.0,1028.55,0.0
2022-10-18 02:00,14.26,91.0,5.9,0.0,1028.25,0.0
2022-10-18 03:00,13.9,92.3,6.28,0.0,1028.05,0.0
2022-10-18 04:00,13.57,92.0,5.76,0.0,1028.05,0.0
2022-10-18 05:00,13.9,92.4,6.69,0.0,1027.96,0.0
2022-10-18 06:00,14.21,91.95,6.36,0.0,1028.06,3.92
2022-10-18 07:00,15.94,87.6,5.63,0.0,1028.22,25.25
2022-10-18 08:00,18.12,81.0,4.72,0.0,1028.3,41.25
2022-10-18 09:00,19.98,74.8,5.48,0.0,1027.95,52.83
2022-10-18 10:00,21.39,70.3,7.64,0.0,1027.66,55.33
2022-10-18 11:00,22.16,68.3,9.31,0.0,1027.0,56.33
2022-10-18 12:00,22.44,67.6,10.52,0.0,1026.27,57.0
2022-10-18 13:00,22.77,67.25,10.34,0.0,1025.42,56.58
2022-10-18 14:00,22.78,67.45,10.26,0.0,1025.12,55.25
2022-10-18 15:00,22.06,69.3,10.82,0.0,1024.88,50.0
2022-10-18 16:00,20.93,74.65,8.34,0.0,1024.62,34.75
2022-10-18 17:00,19.57,79.95,6.01,0.0,1024.84,13.42
2022-10-18 18:00,18.62,83.75,5.78,0.0,1025.1,0.0
2022-10-18 19:00,17.1,86.8,5.33,0.0,1025.12,0.0
2022-10-18 20:00,16.16,89.5,5.26,0.0,1024.97,0.0
2022-10-18 21:00,16.08,89.0,5.84,0.0,1024.83,0.0
2022-10-18 22:00,15.6,90.55,5.62,0.0,1024.64,0.0
2022-10-18 23:00,15.18,91.2,5.01,0.0,1024.22,0.0
2022-10-19 00:00,15.03,91.25,5.75,0.0,1023.87,0.0
2022-10-19 01:00,14.75,90.3,5.66,0.0,1023.64,0.0
2022-10-19 02:00,14.55,90.0,5.72,0.0,1023.19,0.0
2022-10-19 03:00,14.36,89.7,5.84,0.0,1022.75,0.0
2022-10-19 04:00,14.29,89.5,6.54,0.0,1022.54,0.0
2022-10-19 05:00,14.71,89.5,7.99,0.0,1022.32,0.0
2022-10-19 06:00,14.78,89.85,8.28,0.0,1022.32,3.67
2022-10-19 07:00,16.46,87.1,7.54,0.0,1022.43,26.0
2022-10-19 08:00,18.42,80.2,8.32,0.0,1022.4,42.92
2022-10-19 09:00,20.26,74.35,8.35,0.0,1022.3,54.5
2022-10-19 10:00,21.64,69.4,9.32,0.0,1022.11,58.42
2022-10-19 11:00,22.02,67.8,10.26,0.0,1021.76,59.08
2022-10-19 12:00,22.54,66.85,11.6,0.0,1021.08,59.67
2022-10-19 13:00,22.82,65.55,11.6,0.0,1020.48,59.17
2022-10-19 14:00,22.94,67.4,11.44,0.0,1020.24,57.83
2022-10-19 15:00,22.26,69.3,9.64,0.0,1020.09,52.42
2022-10-19 16:00,21.0,73.4,8.54,0.0,1020.02,38.33
2022-10-19 17:00,19.48,79.65,7.3,0.0,1020.25,13.33
2022-10-19 18:00,18.49,83.1,7.26,0.0,1020.65,0.0
2022-10-19 19:00,17.35,86.45,6.94,0.0,1020.84,0.0
2022-10-19 20:00,16.77,87.25,7.75,0.0,1020.94,0.0
2022-10-19 21:00,16.51,87.15,7.83,0.0,1021.04,0.0
2022-10-19 22:00,15.84,88.4,6.76,0.0,1021.1,0.0
2022-10-19 23:00,15.38,87.15,6.91,0.0,1021.0,0.0
2022-10-20 00:00,15.03,87.5,7.32,0.0,1021.05,0.0
2022-10-20 01:00,14.78,87.35,7.36,0.0,1021.06,0.0
2022-10-20 02:00,14.54,88.35,6.88,0.0,1020.98,0.0
2022-10-20 03:00,14.46,88.3,6.72,0.0,1020.92,0.0
2022-10-20 04:00,14.29,88.05,6.61,0.0,1020.98,0.0
2022-10-20 05:00,14.68,88.55,6.65,0.0,1020.96,0.0
2022-10-20 06:00,14.65,89.5,7.38,0.0,1021.23,3.42
2022-10-20 07:00,16.0,86.05,7.34,0.0,1021.64,23.5
2022-10-20 08:00,18.18,79.9,7.5,0.0,1021.82,38.17
2022-10-20 09:00,19.82,74.85,8.33,0.0,1021.91,45.83
2022-10-20 10:00,21.34,69.6,7.9,0.0,1021.89,47.42
2022-10-20 11:00,21.92,68.2,9.7,0.0,1021.62,47.42
2022-10-20 12:00,21.97,67.4,9.87,0.02,1021.1,46.33
2022-10-20 13:00,22.03,67.85,9.22,0.02,1020.68,43.58
2022-10-20 14:00,21.8,68.9,9.28,0.02,1020.62,39.67
2022-10-20 15:00,20.77,72.35,7.99,0.0,1020.73,34.0
2022-10-20 16:00,19.82,77.2,6.86,0.0,1020.66,23.25
2022-10-20 17:00,18.81,82.3,6.22,0.0,1020.77,6.75
2022-10-20 18:00,17.94,85.35,5.36,0.0,1021.08,0.0
2022-10-20 19:00,16.53,84.8,5.5,0.0,1021.26,0.0
2022-10-20 20:00,16.32,84.5,5.62,0.0,1021.3,0.0
2022-10-20 21:00,15.77,85.75,6.51,0.02,1021.46,0.0
2022-10-20 22:00,15.08,87.75,6.18,0.02,1021.42,0.0
2022-10-20 23:00,14.66,88.65,6.14,0.01,1021.21,0.0
2022-10-21 00:00,14.4,88.95,6.38,0.02,1021.14,0.0
2022-10-21 01:00,14.24,88.8,5.98,0.02,1020.88,0.0
2022-10-21 02:00,14.22,88.05,6.76,0.02,1020.69,0.0
2022-10-21 03:00,14.12,88.1,7.03,0.02,1020.39,0.0
2022-10-21 04:00,13.88,87.55,7.8,0.07,1020.39,0.0
2022-10-21 05:00,14.05,89.7,7.53,0.04,1020.19,0.0
2022-10-21 06:00,14.61,88.8,7.6,0.05,1020.22,2.5
2022-10-21 07:00,15.78,86.4,6.98,0.03,1020.61,16.42
2022-10-21 08:00,17.46,80.7,9.2,0.02,1020.63,24.42
2022-10-21 09:00,18.75,77.4,8.66,0.02,1020.62,27.17
2022-10-21 10:00,19.72,74.2,8.88,0.02,1020.71,25.58
2022-10-21 11:00,20.33,72.7,10.21,0.11,1020.36,24.67
2022-10-21 12:00,20.53,73.55,11.83,0.12,1019.86,23.5
2022-10-21 13:00,20.56,73.6,11.86,0.11,1019.66,22.33
2022-10-21 14:00,20.22,77.95,11.83,0.11,1019.62,21.0
2022-10-21 15:00,19.74,79.25,10.45,0.14,1019.61,18.25
2022-10-21 16:00,19.1,80.95,9.84,0.06,1019.58,12.33
2022-10-21 17:00,18.4,84.75,8.06,0.06,1019.84,1.17
2022-10-21 18:00,18.17,84.45,9.69,0.21,1020.18,0.0
2022-10-21 19:00,17.24,85.3,9.07,0.19,1020.25,0.0
2022-10-21 20:00,16.88,85.8,8.43,0.12,1020.3,0.0
2022-10-21 21:00,16.54,86.25,8.78,0.2,1020.42,0.0
2022-10-21 22:00,16.23,87.05,9.43,0.2,1020.32,0.0
2022-10-21 23:00,15.99,87.7,8.34,0.08,1019.99,0.0
2022-10-22 00:00,15.94,87.25,9.12,0.08,1019.71,0.0
2022-10-22 01:00,16.01,87.05,9.21,0.23,1019.42,0.0
2022-10-22 02:00,15.82,87.0,8.5,0.1,1019.0,0.0
2022-10-22 03:00,15.72,86.85,8.74,0.16,1018.67,0.0
2022-10-22 04:00,15.9,85.45,9.8,0.12,1018.86,0.0
2022-10-22 05:00,15.84,85.0,10.09,0.25,1018.82,0.0
2022-10-22 06:00,16.16,83.9,10.26,0.26,1019.04,2.08
2022-10-22 07:00,17.42,81.35,10.65,0.2,1019.64,15.25
2022-10-22 08:00,18.84,76.45,10.07,0.26,1020.04,21.25
2022-10-22 09:00,20.24,74.15,10.58,0.25,1020.25,23.75
2022-10-22 10:00,21.11,69.9,11.48,0.16,1020.3,25.17
2022-10-22 11:00,21.94,66.35,14.65,0.15,1020.23,26.83
2022-10-22 12:00,22.14,66.9,14.38,0.2,1019.9,28.08
2022-10-22 13:00,22.48,65.8,12.06,0.04,1019.65,29.17
2022-10-22 14:00,22.24,67.3,11.44,0.03,1019.53,30.33
2022-10-22 15:00,21.74,70.35,12.32,0.0,1019.62,26.67
2022-10-22 16:00,20.4,76.45,10.17,0.0,1019.93,20.42
2022-10-22 17:00,19.16,81.5,8.48,0.0,1020.6,4.58
2022-10-22 18:00,18.48,82.85,9.1,0.0,1021.12,0.0
2022-10-22 19:00,17.83,82.35,8.41,0.0,1021.54,0.0
2022-10-22 20:00,17.31,82.95,8.67,0.0,1021.84,0.0
2022-10-22 21:00,16.81,84.7,8.52,0.0,1022.14,0.0
2022-10-22 22:00,16.46,84.25,8.28,0.01,1022.3,0.0
2022-10-22 23:00,16.02,86.45,7.38,0.1,1022.29,0.0
2022-10-23 00:00,15.88,85.45,6.54,0.38,1022.3,0.0
2022-10-23 01:00,15.57,86.3,6.02,0.18,1022.29,0.0
2022-10-23 02:00,15.52,85.5,7.36,0.12,1022.14,0.0
2022-10-23 03:00,15.42,86.3,6.39,0.33,1021.95,0.0
2022-10-23 04:00,15.02,86.75,7.02,0.02,1022.12,0.0
2022-10-23 05:00,14.86,86.4,7.77,0.12,1022.17,0.0
2022-10-23 06:00,15.22,86.15,7.24,0.21,1022.34,1.75
2022-10-23 07:00,16.86,81.75,7.4,0.06,1022.79,16.58
2022-10-23 08:00,18.56,78.2,7.18,0.02,1023.05,25.58
2022-10-23 09:00,19.95,73.8,9.24,0.0,1023.16,31.17
2022-10-23 10:00,21.08,69.7,9.99,0.0,1023.1,34.33
2022-10-23 11:00,21.56,70.9,9.64,0.0,1022.93,35.67
2022-10-23 12:00,21.88,70.75,9.5,0.0,1022.42,35.67
2022-10-23 13:00,22.26,70.0,10.52,0.0,1021.87,35.42
2022-10-23 14:00,21.84,72.85,12.58,0.0,1021.6,33.5
2022-10-23 15:00,21.24,75.2,10.49,0.0,1021.49,29.5
2022-10-23 16:00,20.13,80.65,9.36,0.0,1021.48,18.92
2022-10-23 17:00,18.88,86.1,7.22,0.02,1021.8,5.25
2022-10-23 18:00,18.44,87.65,7.23,0.04,1022.05,0.0
2022-10-23 19:00,17.68,87.95,7.11,0.03,1022.15,0.0
2022-10-23 20:00,17.23,88.15,7.89,0.03,1022.14,0.0
2022-10-23 21:00,16.88,88.85,7.51,0.02,1022.18,0.0
2022-10-23 22:00,16.63,87.1,8.15,0.0,1022.16,0.0
2022-10-23 23:00,16.12,88.15,7.08,0.0,1022.08,0.0
2022-10-24 00:00,16.18,85.6,7.4,0.0,1021.92,0.0
2022-10-24 01:00,15.84,85.45,7.94,0.0,1021.7,0.0
2022-10-24 02:00,15.79,84.95,8.39,0.0,1021.32,0.0
2022-10-24 03:00,15.86,85.3,7.78,0.0,1020.89,0.0
2022-10-24 04:00,15.76,83.5,7.35,0.0,1020.92,0.0
2022-10-24 05:00,15.99,87.2,8.35,0.01,1020.82,0.0
2022-10-24 06:00,16.22,87.55,7.26,0.02,1020.92,2.08
2022-10-24 07:00,17.07,85.55,6.92,0.02,1021.17,16.58
2022-10-24 08:00,18.83,81.25,8.22,0.02,1021.32,24.08
2022-10-24 09:00,20.13,76.15,9.26,0.02,1021.35,26.75
2022-10-24 10:00,21.28,73.05,9.93,0.05,1021.25,27.83
2022-10-24 11:00,22.08,70.45,11.04,0.12,1020.9,29.17
2022-10-24 12:00,22.71,69.65,11.65,0.24,1020.35,29.75
2022-10-24 13:00,22.82,70.45,12.03,0.46,1019.7,28.67
2022-10-24 14:00,22.26,74.85,10.84,0.47,1019.31,26.83
2022-10-24 15:00,21.67,75.15,11.36,0.25,1019.21,22.58
2022-10-24 16:00,20.96,76.5,10.55,0.45,1019.18,17.08
2022-10-24 17:00,19.93,77.95,9.65,0.25,1019.34,3.83
2022-10-24 18:00,19.26,81.2,8.79,0.06,1019.58,0.0
2022-10-24 19:00,18.32,80.35,9.28,0.06,1019.68,0.0
2022-10-24 20:00,18.13,79.3,9.76,0.09,1019.77,0.0
2022-10-24 21:00,17.78,78.8,9.22,0.07,1019.92,0.0
2022-10-24 22:00,17.26,79.75,8.34,0.24,1020.08,0.0
2022-10-24 23:00,17.01,79.9,8.03,0.02,1020.12,0.0
2022-10-25 00:00,16.62,81.7,8.37,0.0,1020.06,0.0
2022-10-25 01:00,16.56,79.4,8.64,0.0,1019.9,0.0
2022-10-25 02:00,16.34,78.85,8.13,0.02,1019.68,0.0
2022-10-25 03:00,15.96,78.05,9.44,0.09,1019.4,0.0
2022-10-25 04:00,15.58,78.55,8.56,0.06,1019.58,0.0
2022-10-25 05:00,15.86,78.75,8.25,0.01,1019.66,0.0
2022-10-25 06:00,15.8,80.45,6.67,0.0,1019.9,1.83
2022-10-25 07:00,16.88,78.25,6.94,0.0,1020.42,18.33
2022-10-25 08:00,19.01,72.35,6.3,0.0,1020.69,28.5
2022-10-25 09:00,20.67,67.7,7.15,0.0,1020.7,36.33
2022-10-25 10:00,21.97,64.8,9.18,0.0,1020.66,41.33
2022-10-25 11:00,22.78,61.45,9.28,0.0,1020.5,43.42
2022-10-25 12:00,23.48,60.15,9.25,0.02,1020.06,43.08
2022-10-25 13:00,23.56,59.8,11.03,0.01,1019.8,42.17
2022-10-25 14:00,23.08,62.05,10.26,0.0,1019.79,39.92
2022-10-25 15:00,22.33,65.5,9.06,0.0,1019.79,34.75
2022-10-25 16:00,20.86,69.75,8.76,0.0,1019.86,24.5
2022-10-25 17:00,19.63,74.5,7.44,0.01,1020.16,5.83
2022-10-25 18:00,18.73,78.2,6.72,0.0,1020.58,0.0
2022-10-25 19:00,17.26,80.6,7.3,0.0,1020.85,0.0
2022-10-25 20:00,16.7,81.95,6.68,0.0,1021.04,0.0
2022-10-25 21:00,16.17,82.25,5.53,0.0,1021.2,0.0
2022-10-25 22:00,15.61,83.45,5.16,0.0,1021.3,0.0
2022-10-25 23:00,15.26,83.9,5.32,0.02,1021.3,0.0
2022-10-26 00:00,15.14,83.65,5.22,0.02,1021.32,0.0
2022-10-26 01:00,14.93,83.3,5.36,0.01,1021.38,0.0
2022-10-26 02:00,14.7,84.6,5.16,0.0,1021.18,0.0
