czas,temperatura,wilgotność,wiatr,opady,ciśnienie,Tsun_min
2022-10-10 00:00,8.27,78.4,20.48,0.13,1003.16,0.0
2022-10-10 01:00,8.26,79.4,21.2,0.14,1002.65,0.0
2022-10-10 02:00,8.36,79.45,22.24,0.23,1002.15,0.0
2022-10-10 03:00,8.3,80.3,21.57,0.32,1001.62,0.0
2022-10-10 04:00,8.04,81.95,21.76,0.53,1001.13,0.0
2022-10-10 05:00,7.96,81.05,20.74,0.54,1000.92,0.0
2022-10-10 06:00,7.97,80.25,20.26,0.44,1000.47,0.0
2022-10-10 07:00,8.28,79.9,19.32,0.3,1000.3,0.0
2022-10-10 08:00,8.66,78.15,20.32,0.26,1000.35,0.0
2022-10-10 09:00,8.98,75.6,20.18,0.22,1000.38,0.0
2022-10-10 10:00,9.57,74.8,20.65,0.17,1000.44,0.0
2022-10-10 11:00,9.88,73.35,21.71,0.08,1000.26,0.0
2022-10-10 12:00,9.89,73.8,20.37,0.12,1000.22,0.0
2022-10-10 13:00,9.6,75.65,19.66,0.08,999.93,0.0
2022-10-10 14:00,9.18,77.95,17.87,0.18,1000.0,0.0
2022-10-10 15:00,8.51,79.25,15.65,0.42,999.96,0.0
2022-10-10 16:00,8.14,79.85,14.21,0.18,1000.02,0.0
2022-10-10 17:00,7.65,80.8,12.64,0.11,1000.23,0.0
2022-10-10 18:00,7.44,80.9,13.27,0.1,1000.37,0.0
2022-10-10 19:00,7.05,83.15,15.44,0.24,1000.6,0.0
2022-10-10 20:00,6.35,82.2,15.16,0.18,1000.32,0.0
2022-10-10 21:00,6.32,81.65,14.8,0.13,1000.59,0.0
2022-10-10 22:00,6.21,81.55,15.78,0.15,1000.81,0.0
2022-10-10 23:00,6.02,82.0,16.28,0.22,1001.06,0.0
2022-10-11 00:00,6.0,81.1,16.35,0.1,1001.24,0.0
2022-10-11 01:00,5.84,81.2,15.37,0.1,1001.29,0.0
2022-10-11 02:00,5.76,80.6,18.77,0.15,1001.45,0.0
2022-10-11 03:00,5.71,80.3,17.96,0.14,1001.7,0.0
2022-10-11 04:00,5.64,79.6,17.88,0.16,1002.16,0.0
2022-10-11 05:00,5.52,79.75,19.43,0.11,1002.58,0.0
2022-10-11 06:00,5.56,80.45,17.75,0.16,1002.78,0.0
2022-10-11 07:00,5.85,79.45,17.9,0.21,1003.18,0.0
2022-10-11 08:00,6.52,76.8,19.98,0.08,1003.62,0.0
2022-10-11 09:00,6.9,75.9,22.35,0.2,1003.99,0.0
2022-10-11 10:00,7.53,73.5,21.12,0.2,1004.57,0.0
2022-10-11 11:00,8.0,71.9,22.36,0.22,1005.01,0.0
2022-10-11 12:00,7.98,71.9,23.26,0.2,1005.48,0.0
2022-10-11 13:00,7.88,72.95,22.1,0.26,1006.08,0.0
2022-10-11 14:00,7.74,72.9,21.14,0.21,1006.75,0.0
2022-10-11 15:00,7.4,73.55,21.44,0.17,1007.28,0.0
2022-10-11 16:00,7.0,75.7,19.39,0.13,1007.52,0.0
2022-10-11 17:00,6.56,77.25,19.2,0.26,1008.07,0.0
2022-10-11 18:00,6.08,78.6,18.84,0.2,1008.6,0.0
2022-10-11 19:00,5.88,79.0,18.63,0.19,1008.93,0.0
2022-10-11 20:00,5.61,79.0,17.47,0.16,1009.3,0.0
2022-10-11 21:00,5.21,80.95,17.07,0.18,1009.6,0.0
2022-10-11 22:00,5.08,83.25,17.07,0.11,1009.7,0.0
2022-10-11 23:00,4.92,83.65,17.18,0.14,1009.91,0.0
2022-10-12 00:00,4.74,84.6,16.93,0.15,1009.92,0.0
2022-10-12 01:00,4.85,84.95,16.21,0.16,1009.98,0.0
2022-10-12 02:00,4.71,86.15,15.68,0.2,1010.08,0.0
2022-10-12 03:00,4.19,86.15,15.33,0.17,1010.13,0.0
2022-10-12 04:00,4.34,85.95,15.4,0.38,1010.15,0.0
2022-10-12 05:00,4.49,86.3,14.2,0.38,1010.2,0.0
2022-10-12 06:00,4.53,86.6,13.53,0.35,1010.24,0.0
2022-10-12 07:00,5.11,85.4,14.02,0.29,1010.34,0.0
2022-10-12 08:00,5.44,85.15,14.91,0.18,1010.2,0.0
2022-10-12 09:00,6.24,82.3,13.9,0.18,1010.18,0.0
2022-10-12 10:00,6.68,81.8,15.26,0.18,1010.25,0.0
2022-10-12 11:00,7.15,81.15,15.65,0.11,1010.17,0.0
2022-10-12 12:00,7.46,81.8,16.08,0.15,1010.06,0.0
2022-10-12 13:00,7.46,81.75,16.24,0.17,1009.85,0.0
2022-10-12 14:00,7.47,81.3,17.01,0.2,1009.56,0.0
2022-10-12 15:00,7.33,83.6,16.51,0.26,1009.44,0.0
2022-10-12 16:00,7.17,84.7,17.79,0.29,1009.18,0.0
2022-10-12 17:00,7.06,86.15,17.87,0.2,1008.96,0.0
2022-10-12 18:00,6.88,85.85,17.83,0.22,1008.64,0.0
2022-10-12 19:00,6.76,87.6,17.37,0.22,1008.44,0.0
2022-10-12 20:00,6.98,86.85,17.52,0.2,1008.28,0.0
2022-10-12 21:00,7.0,86.95,16.45,0.23,1008.0,0.0
2022-10-12 22:00,6.96,87.25,16.5,0.29,1007.72,0.0
2022-10-12 23:00,6.94,86.85,17.28,0.36,1007.5,0.0
2022-10-13 00:00,6.81,87.9,16.04,0.32,1007.38,0.0
2022-10-13 01:00,6.92,87.55,15.78,0.36,1007.0,0.0
2022-10-13 02:00,6.99,87.55,14.72,0.38,1006.74,0.0
2022-10-13 03:00,7.0,86.8,15.38,0.4,1006.54,0.0
2022-10-13 04:00,6.48,89.0,14.28,0.38,1006.56,0.0
2022-10-13 05:00,6.68,87.5,14.86,0.42,1006.48,0.0
2022-10-13 06:00,6.71,87.15,14.87,0.53,1006.48,0.0
2022-10-13 07:00,7.01,86.95,14.44,0.47,1006.58,0.0
2022-10-13 08:00,7.2,86.6,14.62,0.39,1006.89,0.0
2022-10-13 09:00,7.28,86.8,13.29,0.25,1007.25,0.0
2022-10-13 10:00,7.58,85.8,12.98,0.15,1007.5,0.0
2022-10-13 11:00,7.68,86.55,11.43,0.15,1007.68,0.0
2022-10-13 12:00,7.94,83.35,12.62,0.09,1007.87,0.0
2022-10-13 13:00,8.07,80.7,12.38,0.05,1007.96,0.0
2022-10-13 14:00,7.5,80.4,11.26,0.08,1008.03,0.0
2022-10-13 15:00,7.2,82.3,11.06,0.03,1008.33,0.0
2022-10-13 16:00,6.62,84.45,10.48,0.06,1008.52,0.0
2022-10-13 17:00,5.96,85.85,9.82,0.02,1008.7,0.0
2022-10-13 18:00,5.5,86.7,9.87,0.02,1008.92,0.0
2022-10-13 19:00,5.34,86.8,9.85,0.02,1009.02,0.0
2022-10-13 20:00,5.17,88.2,9.43,0.0,1009.14,0.0
2022-10-13 21:00,4.96,88.2,9.61,0.0,1009.3,0.0
2022-10-13 22:00,4.87,87.55,9.75,0.0,1009.35,0.0
2022-10-13 23:00,4.59,87.35,9.8,0.0,1009.25,0.0
2022-10-14 00:00,3.78,85.15,12.3,0.0,1008.47,0.0
2022-10-14 01:00,4.0,85.55,10.96,0.0,1008.69,0.0
2022-10-14 02:00,3.99,84.9,10.18,0.0,1008.46,0.0
2022-10-14 03:00,3.9,85.95,11.32,0.0,1008.11,0.0
2022-10-14 04:00,3.78,86.3,11.62,0.0,1007.84,0.0
2022-10-14 05:00,3.64,85.25,11.76,0.0,1007.22,0.0
2022-10-14 06:00,3.73,84.75,12.0,0.0,1006.8,0.0
2022-10-14 07:00,4.0,83.2,12.57,0.03,1006.71,0.0
2022-10-14 08:00,4.72,82.2,12.76,0.02,1006.52,0.0
2022-10-14 09:00,5.77,79.3,12.81,0.01,1006.21,0.0
2022-10-14 10:00,6.12,76.05,13.26,0.12,1005.8,0.0
2022-10-14 11:00,6.72,74.25,14.46,0.17,1005.38,0.0
2022-10-14 12:00,7.0,75.2,15.16,0.18,1004.83,0.0
2022-10-14 13:00,7.14,75.8,14.66,0.29,1004.47,0.0
2022-10-14 14:00,6.8,76.65,14.18,0.3,1004.25,0.0
2022-10-14 15:00,6.44,79.15,11.8,0.18,1004.09,0.0
2022-10-14 16:00,5.79,79.4,11.82,0.14,1004.1,0.0
2022-10-14 17:00,5.36,81.1,11.52,0.08,1003.91,0.0
2022-10-14 18:00,5.35,82.0,11.64,0.08,1003.74,0.0
2022-10-14 19:00,5.2,83.4,11.92,0.08,1003.52,0.0
2022-10-14 20:00,5.68,84.75,11.84,0.06,1002.96,0.0
2022-10-14 21:00,5.74,84.1,11.87,0.1,1002.68,0.0
2022-10-14 22:00,5.69,84.2,13.36,0.14,1002.32,0.0
2022-10-14 23:00,5.64,84.5,13.0,0.22,1001.75,0.0
2022-10-15 00:00,5.44,84.8,11.97,0.29,1001.21,0.0
2022-10-15 01:00,5.52,87.45,13.43,0.48,1000.68,0.0
2022-10-15 02:00,5.32,87.65,12.32,0.34,1000.32,0.0
2022-10-15 03:00,5.18,87.8,13.09,0.5,999.82,0.0
2022-10-15 04:00,5.24,86.95,13.26,0.62,999.68,0.0
2022-10-15 05:00,5.3,85.9,13.14,0.42,999.71,0.0
2022-10-15 06:00,5.04,87.0,11.26,0.24,999.94,0.0
2022-10-15 07:00,5.03,86.25,10.86,0.09,1000.34,0.0
2022-10-15 08:00,5.56,85.65,11.49,0.11,1000.72,0.0
2022-10-15 09:00,6.24,80.9,12.09,0.18,1001.25,0.0
2022-10-15 10:00,6.72,76.45,11.68,0.12,1001.48,0.0
2022-10-15 11:00,7.12,74.1,11.61,0.18,1001.66,0.0
2022-10-15 12:00,7.36,71.45,11.03,0.12,1001.5,0.0
2022-10-15 13:00,7.53,70.35,12.34,0.15,1001.39,0.0
2022-10-15 14:00,7.2,71.0,12.22,0.16,1001.2,0.0
2022-10-15 15:00,6.85,73.5,11.5,0.06,1000.98,0.0
2022-10-15 16:00,6.2,77.9,12.62,0.02,1000.86,0.0
2022-10-15 17:00,5.49,78.4,13.78,0.18,1000.52,0.0
2022-10-15 18:00,5.28,80.0,14.04,0.06,1000.28,0.0
2022-10-15 19:00,5.46,80.35,13.19,0.13,1000.17,0.0
2022-10-15 20:00,5.58,80.75,13.98,0.11,1000.12,0.0
2022-10-15 21:00,5.57,81.85,13.23,0.75,1000.22,0.0
2022-10-15 22:00,5.56,84.05,13.49,0.66,1000.14,0.0
2022-10-15 23:00,5.53,85.0,12.24,0.58,999.88,0.0
2022-10-16 00:00,5.5,85.9,12.3,0.12,999.63,0.0
2022-10-16 01:00,5.62,87.1,13.27,0.11,999.54,0.0
2022-10-16 02:00,5.49,87.8,13.04,0.08,999.35,0.0
2022-10-16 03:00,5.36,87.9,12.14,0.08,999.17,0.0
2022-10-16 04:00,5.16,87.4,13.64,0.16,999.2,0.0
2022-10-16 05:00,5.03,86.6,14.09,0.07,999.15,0.0
2022-10-16 06:00,4.86,86.05,13.54,0.17,999.21,0.0
2022-10-16 07:00,5.22,84.95,13.96,0.22,999.36,0.0
2022-10-16 08:00,5.98,83.5,13.84,0.2,998.72,0.0
2022-10-16 09:00,6.76,81.1,12.9,0.1,998.63,0.0
2022-10-16 10:00,7.02,80.3,13.24,0.08,998.3,0.0
2022-10-16 11:00,7.5,78.95,12.13,0.18,997.96,0.0
2022-10-16 12:00,7.77,77.15,12.45,0.18,997.84,0.0
2022-10-16 13:00,7.52,78.6,12.02,0.19,997.67,0.0
2022-10-16 14:00,7.27,80.3,10.5,0.13,997.77,0.0
2022-10-16 15:00,6.68,80.95,11.04,0.1,998.16,0.0
2022-10-16 16:00,6.02,84.0,10.09,0.04,998.62,0.0
2022-10-16 17:00,5.33,85.5,10.6,0.08,999.3,0.0
2022-10-16 18:00,4.84,85.3,9.3,0.15,999.9,0.0
2022-10-16 19:00,4.65,85.4,10.07,0.1,1000.86,0.0
2022-10-16 20:00,4.44,86.7,8.76,0.16,1001.66,0.0
2022-10-16 21:00,4.24,87.55,10.4,0.13,1002.6,0.0
2022-10-16 22:00,4.32,87.3,10.1,0.18,1003.4,0.0
2022-10-16 23:00,4.35,86.35,10.59,0.12,1004.17,0.0
2022-10-17 00:00,4.26,86.4,10.79,0.12,1005.0,0.0
2022-10-17 01:00,4.5,87.95,10.01,0.06,1005.87,0.0
2022-10-17 02:00,4.65,87.9,9.88,0.02,1006.52,0.0
2022-10-17 03:00,4.79,87.5,10.92,0.04,1007.06,0.0
2022-10-17 04:00,4.88,86.95,10.78,0.11,1007.49,0.0
2022-10-17 05:00,4.74,88.7,10.34,0.1,1008.11,0.0
2022-10-17 06:00,4.72,88.65,10.64,0.14,1008.71,0.0
2022-10-17 07:00,4.97,88.85,11.39,0.1,1009.3,0.0
2022-10-17 08:00,5.36,88.4,11.23,0.18,1009.81,0.0
2022-10-17 09:00,5.84,86.6,10.76,0.22,1010.28,0.0
2022-10-17 10:00,6.3,84.9,11.26,0.1,1010.53,0.0
2022-10-17 11:00,6.42,84.4,13.08,0.18,1010.84,0.0
2022-10-17 12:00,6.38,84.25,12.25,0.17,1011.04,0.0
2022-10-17 13:00,6.37,82.85,12.0,0.16,1011.19,0.0
2022-10-17 14:00,6.14,84.3,11.71,0.2,1010.99,0.0
2022-10-17 15:00,5.86,85.6,11.25,0.16,1011.09,0.0
2022-10-17 16:00,5.48,87.75,11.18,0.29,1011.09,0.0
2022-10-17 17:00,5.15,89.3,12.05,0.22,1011.08,0.0
2022-10-17 18:00,5.0,89.6,11.6,0.18,1011.08,0.0
2022-10-17 19:00,5.16,88.3,12.36,0.14,1011.13,0.0
2022-10-17 20:00,4.88,89.6,13.19,0.06,1011.19,0.0
2022-10-17 21:00,4.82,89.3,13.04,0.11,1011.19,0.0
2022-10-17 22:00,4.68,89.1,12.68,0.03,1011.18,0.0
2022-10-17 23:00,4.55,89.05,12.04,0.08,1011.01,0.0
2022-10-18 00:00,4.58,89.3,10.47,0.06,1011.06,0.0
2022-10-18 01:00,4.48,91.0,10.29,0.15,1011.19,0.0
2022-10-18 02:00,4.51,90.4,9.86,0.16,1011.23,0.0
2022-10-18 03:00,4.42,91.45,8.82,0.14,1011.16,0.0
2022-10-18 04:00,4.54,90.45,9.41,0.11,1011.38,0.0
2022-10-18 05:00,4.22,90.95,10.54,0.15,1011.9,0.0
2022-10-18 06:00,4.25,89.45,11.84,0.1,1012.42,0.0
2022-10-18 07:00,4.27,89.0,12.04,0.03,1013.2,0.0
2022-10-18 08:00,4.81,86.5,12.68,0.05,1013.8,0.0
2022-10-18 09:00,5.35,84.55,12.74,0.14,1014.43,0.0
2022-10-18 10:00,5.78,80.7,15.5,0.06,1014.84,0.0
2022-10-18 11:00,5.84,78.15,16.49,0.12,1015.64,0.0
2022-10-18 12:00,5.98,76.95,17.93,0.08,1016.2,0.0
2022-10-18 13:00,6.2,75.3,17.53,0.06,1016.68,0.0
2022-10-18 14:00,5.96,76.75,17.1,0.04,1017.27,0.0
2022-10-18 15:00,5.6,77.8,16.52,0.06,1018.1,0.0
2022-10-18 16:00,5.2,78.35,15.96,0.0,1018.73,0.0
2022-10-18 17:00,4.6,79.35,15.62,0.0,1019.5,0.0
2022-10-18 18:00,4.25,80.5,15.27,0.0,1020.18,0.0
2022-10-18 19:00,3.92,81.8,15.1,0.02,1020.65,0.0
2022-10-18 20:00,3.82,81.6,15.14,0.0,1021.19,0.0
2022-10-18 21:00,3.37,81.35,15.09,0.03,1021.48,0.0
2022-10-18 22:00,3.26,81.65,15.15,0.02,1021.74,0.0
2022-10-18 23:00,3.05,82.3,15.5,0.0,1021.82,0.0
2022-10-19 00:00,3.1,83.35,15.04,0.0,1021.85,0.0
2022-10-19 01:00,3.2,81.75,16.26,0.0,1021.71,0.0
2022-10-19 02:00,2.86,82.4,15.98,0.02,1021.46,0.0
2022-10-19 03:00,2.84,83.95,16.6,0.06,1021.28,0.0
2022-10-19 04:00,3.04,84.45,16.73,0.12,1020.94,0.0
2022-10-19 05:00,3.07,84.85,17.25,0.17,1020.77,0.0
2022-10-19 06:00,3.25,85.7,17.4,0.18,1020.62,0.0
2022-10-19 07:00,2.79,85.85,17.07,0.17,1020.52,0.0
2022-10-19 08:00,2.8,86.05,19.74,0.17,1019.5,0.0
2022-10-19 09:00,4.46,81.3,18.13,0.15,1020.18,0.0
2022-10-19 10:00,5.18,76.9,17.13,0.14,1020.01,0.0
2022-10-19 11:00,5.66,75.0,18.21,0.1,1019.85,0.0
2022-10-19 12:00,5.49,73.4,18.56,0.11,1019.48,0.0
2022-10-19 13:00,5.64,73.9,17.92,0.1,1019.34,0.0
2022-10-19 14:00,5.76,74.4,18.02,0.08,1019.38,0.0
2022-10-19 15:00,5.4,77.8,17.92,0.06,1019.37,0.0
2022-10-19 16:00,4.76,79.4,17.12,0.07,1019.6,0.0
2022-10-19 17:00,4.0,79.8,17.65,0.05,1019.52,0.0
2022-10-19 18:00,3.7,80.05,16.8,0.04,1019.69,0.0
2022-10-19 19:00,3.49,80.3,16.24,0.02,1019.86,0.0
2022-10-19 20:00,3.36,80.1,16.23,0.02,1019.97,0.0
2022-10-19 21:00,3.2,80.55,15.14,0.01,1020.05,0.0
2022-10-19 22:00,2.62,81.85,14.19,0.01,1019.86,0.0
2022-10-19 23:00,2.58,82.15,14.84,0.02,1019.73,0.0
2022-10-20 00:00,2.48,81.7,13.42,0.0,1019.66,0.0
2022-10-20 01:00,2.26,82.75,13.16,0.01,1019.7,0.0
2022-10-20 02:00,2.16,82.1,12.88,0.02,1019.61,0.0
2022-10-20 03:00,1.78,83.05,12.0,0.01,1019.52,0.0
2022-10-20 04:00,1.78,82.05,12.98,0.01,1019.36,0.0
2022-10-20 05:00,1.64,81.55,14.38,0.01,1018.79,0.0
2022-10-20 06:00,2.0,82.4,12.38,0.02,1019.26,0.0
2022-10-20 07:00,2.2,82.4,12.48,0.04,1019.25,0.0
2022-10-20 08:00,2.5,81.75,12.11,0.02,1019.05,0.0
2022-10-20 09:00,3.42,78.8,12.29,0.0,1019.07,0.0
2022-10-20 10:00,3.94,77.5,13.32,0.02,1019.03,0.0
2022-10-20 11:00,3.66,81.2,14.21,0.0,1018.95,0.0
2022-10-20 12:00,4.87,73.4,12.28,0.0,1018.62,0.0
2022-10-20 13:00,4.36,73.65,11.42,0.04,1018.56,0.0
2022-10-20 14:00,4.46,74.75,11.38,0.01,1018.27,0.0
2022-10-20 15:00,4.07,79.1,10.19,0.02,1018.06,0.0
2022-10-20 16:00,3.35,81.6,10.99,0.06,1018.11,0.0
2022-10-20 17:00,3.08,81.25,11.75,0.07,1018.14,0.0
2022-10-20 18:00,2.88,81.4,12.57,0.06,1017.6,0.0
2022-10-20 19:00,2.91,80.05,13.02,0.03,1017.48,0.0
2022-10-20 20:00,2.7,81.05,12.9,0.02,1017.58,0.0
2022-10-20 21:00,2.76,81.05,12.06,0.03,1017.58,0.0
2022-10-20 22:00,2.74,80.45,11.91,0.02,1017.52,0.0
2022-10-20 23:00,2.14,79.95,11.75,0.02,1017.5,0.0
2022-10-21 00:00,2.15,79.25,11.62,0.0,1017.18,0.0
2022-10-21 01:00,2.1,79.55,11.73,0.0,1016.88,0.0
2022-10-21 02:00,1.92,80.0,9.93,0.02,1016.58,0.0
2022-10-21 03:00,1.87,80.25,10.57,0.02,1016.26,0.0
2022-10-21 04:00,1.67,78.6,10.67,0.02,1015.9,0.0
2022-10-21 05:00,1.94,77.95,10.66,0.01,1015.48,0.0
2022-10-21 06:00,2.1,77.5,10.94,0.02,1015.16,0.0
2022-10-21 07:00,2.3,76.85,9.82,0.0,1015.02,0.0
2022-10-21 08:00,2.8,76.4,10.46,0.01,1015.07,0.0
2022-10-21 09:00,3.0,75.1,9.5,0.03,1014.9,0.0
2022-10-21 10:00,3.36,72.5,11.08,0.01,1014.42,0.0
2022-10-21 11:00,3.99,71.3,10.52,0.02,1013.92,0.0
2022-10-21 12:00,4.51,71.05,10.92,0.0,1013.4,0.0
2022-10-21 13:00,4.68,70.45,10.31,0.0,1012.96,0.0
2022-10-21 14:00,4.65,71.35,10.36,0.0,1012.56,0.0
2022-10-21 15:00,3.81,73.1,10.59,0.01,1012.14,0.0
2022-10-21 16:00,3.08,75.0,10.42,0.02,1011.84,0.0
2022-10-21 17:00,2.64,76.55,10.92,0.01,1011.58,0.0
2022-10-21 18:00,2.5,77.8,10.6,0.02,1011.32,0.0
2022-10-21 19:00,2.61,78.05,11.38,0.02,1010.86,0.0
2022-10-21 20:00,2.72,76.95,11.46,0.02,1010.56,0.0
2022-10-21 21:00,2.52,78.55,11.37,0.03,1010.34,0.0
2022-10-21 22:00,2.52,79.75,10.8,0.04,1010.02,0.0
2022-10-21 23:00,2.51,79.75,10.68,0.04,1009.54,0.0
2022-10-22 00:00,2.5,80.5,11.13,0.04,1009.04,0.0
2022-10-22 01:00,2.43,80.5,10.48,0.06,1008.54,0.0
2022-10-22 02:00,2.44,80.85,11.46,0.02,1008.15,0.0
2022-10-22 03:00,2.42,82.75,12.22,0.06,1007.73,0.0
2022-10-22 04:00,2.44,81.7,12.06,0.14,1007.24,0.0
2022-10-22 05:00,2.61,81.25,12.51,0.21,1007.02,0.0
2022-10-22 06:00,2.6,82.85,10.83,0.23,1006.47,0.0
2022-10-22 07:00,2.98,81.35,11.42,0.24,1006.33,0.0
2022-10-22 08:00,3.3,81.6,11.2,0.24,1006.32,0.0
2022-10-22 09:00,3.5,80.9,11.62,0.32,1006.3,0.0
2022-10-22 10:00,3.96,81.4,11.69,0.34,1006.28,0.0
2022-10-22 11:00,4.46,78.8,11.48,0.18,1005.82,0.0
2022-10-22 12:00,4.66,78.8,12.63,0.22,1005.56,0.0
2022-10-22 13:00,4.66,77.75,11.54,0.1,1005.3,0.0
2022-10-22 14:00,4.5,79.15,11.48,0.12,1005.04,0.0
2022-10-22 15:00,4.28,82.3,13.36,0.18,1004.94,0.0
2022-10-22 16:00,3.57,85.45,14.84,0.21,1004.96,0.0
2022-10-22 17:00,3.22,85.85,15.12,0.3,1004.81,0.0
2022-10-22 18:00,3.0,85.0,16.54,0.29,1004.78,0.0
2022-10-22 19:00,2.96,84.85,15.25,0.17,1005.02,0.0
2022-10-22 20:00,2.85,83.85,15.81,0.18,1005.08,0.0
2022-10-22 21:00,2.72,85.15,14.93,0.16,1005.14,0.0
2022-10-22 22:00,2.7,83.65,15.41,0.12,1005.34,0.0
2022-10-22 23:00,2.55,84.1,14.69,0.21,1005.27,0.0
2022-10-23 00:00,2.4,85.75,15.04,0.13,1005.24,0.0
2022-10-23 01:00,2.27,87.0,14.46,0.13,1005.33,0.0
2022-10-23 02:00,2.58,84.4,14.74,0.2,1005.5,0.0
2022-10-23 03:00,2.62,85.3,13.88,0.11,1005.52,0.0
2022-10-23 04:00,2.5,86.6,12.76,0.07,1005.78,0.0
2022-10-23 05:00,2.5,84.6,13.77,0.08,1006.07,0.0
2022-10-23 06:00,2.5,85.05,14.38,0.08,1006.43,0.0
2022-10-23 07:00,2.63,83.4,14.26,0.08,1006.46,0.0
2022-10-23 08:00,2.88,84.0,14.24,0.04,1006.98,0.0
2022-10-23 09:00,3.5,82.05,15.43,0.08,1007.46,0.0
2022-10-23 10:00,3.78,84.25,14.04,0.1,1007.99,0.0
2022-10-23 11:00,4.01,83.3,14.71,0.08,1008.36,0.0
2022-10-23 12:00,4.45,82.8,13.7,0.08,1008.6,0.0
2022-10-23 13:00,4.54,82.5,13.28,0.09,1008.86,0.0
2022-10-23 14:00,4.35,83.4,14.66,0.07,1009.2,0.0
2022-10-23 15:00,3.97,83.65,13.46,0.05,1009.55,0.0
2022-10-23 16:00,3.2,85.15,13.12,0.03,1009.9,0.0
2022-10-23 17:00,3.25,86.2,12.9,0.02,1010.04,0.0
2022-10-23 18:00,2.99,85.45,12.3,0.02,1010.21,0.0
2022-10-23 19:00,2.98,83.1,13.02,0.0,1010.54,0.0
2022-10-23 20:00,2.98,82.0,13.12,0.0,1010.8,0.0
2022-10-23 21:00,2.64,83.85,12.29,0.0,1011.02,0.0
2022-10-23 22:00,2.52,83.6,11.76,0.0,1010.8,0.0
2022-10-23 23:00,2.61,82.85,11.18,0.01,1010.85,0.0
2022-10-24 00:00,2.56,84.95,11.07,0.0,1010.82,0.0
2022-10-24 01:00,2.6,83.65,10.32,0.0,1010.71,0.0
2022-10-24 02:00,2.64,84.0,11.17,0.0,1010.34,0.0
2022-10-24 03:00,2.59,82.7,11.41,0.0,1010.22,0.0
2022-10-24 04:00,2.71,84.4,9.75,0.01,1010.06,0.0
2022-10-24 05:00,2.86,83.85,11.28,0.0,1009.86,0.0
2022-10-24 06:00,2.78,83.0,11.86,0.0,1009.73,0.0
2022-10-24 07:00,3.04,82.55,11.89,0.0,1009.48,0.0
2022-10-24 08:00,2.97,82.75,11.53,0.04,1009.1,0.0
2022-10-24 09:00,3.72,80.05,12.38,0.02,1009.06,0.0
2022-10-24 10:00,4.19,79.2,12.78,0.04,1008.87,0.0
2022-10-24 11:00,4.64,78.15,13.38,0.06,1008.7,0.0
2022-10-24 12:00,4.69,79.55,13.96,0.04,1008.26,0.0
2022-10-24 13:00,4.8,79.65,13.64,0.06,1007.88,0.0
2022-10-24 14:00,4.22,79.8,13.15,0.08,1007.4,0.0
2022-10-24 15:00,3.81,78.75,13.49,0.12,1007.16,0.0
2022-10-24 16:00,3.5,80.7,12.64,0.11,1007.04,0.0
2022-10-24 17:00,3.33,81.95,12.6,0.08,1006.82,0.0
2022-10-24 18:00,3.2,82.8,12.07,0.06,1006.58,0.0
2022-10-24 19:00,3.3,83.55,12.38,0.05,1006.16,0.0
2022-10-24 20:00,3.25,83.9,11.88,0.16,1005.89,0.0
2022-10-24 21:00,3.45,83.7,12.43,0.2,1005.78,0.0
2022-10-24 22:00,3.56,84.25,11.68,0.13,1005.62,0.0
2022-10-24 23:00,3.4,84.4,11.0,0.08,1005.42,0.0
2022-10-25 00:00,3.35,85.6,10.61,0.11,1005.04,0.0
2022-10-25 01:00,3.37,85.95,9.96,0.24,1004.82,0.0
2022-10-25 02:00,3.32,84.9,10.39,0.26,1004.51,0.0
2022-10-25 03:00,3.41,84.75,11.07,0.2,1004.21,0.0
2022-10-25 04:00,3.4,85.15,11.32,0.18,1003.92,0.0
2022-10-25 05:00,3.45,85.2,12.62,0.12,1003.92,0.0
2022-10-25 06:00,3.6,85.0,12.98,0.11,1003.84,0.0
2022-10-25 07:00,3.55,85.4,12.22,0.11,1003.96,0.0
2022-10-25 08:00,3.96,85.25,12.72,0.06,1003.96,0.0
2022-10-25 09:00,4.27,83.35,14.05,0.05,1004.21,0.0
2022-10-25 10:00,5.01,81.8,12.38,0.04,1004.65,0.0
2022-10-25 11:00,5.47,80.85,12.68,0.05,1004.75,0.0
2022-10-25 12:00,5.64,80.35,11.81,0.04,1004.96,0.0
2022-10-25 13:00,5.55,81.3,11.22,0.02,1005.18,0.0
2022-10-25 14:00,5.26,82.15,11.62,0.01,1005.44,0.0
2022-10-25 15:00,5.04,82.85,11.14,0.01,1005.67,0.0
2022-10-25 16:00,4.63,84.0,11.3,0.01,1005.85,0.0
2022-10-25 17:00,4.4,84.65,11.04,0.0,1005.98,0.0
2022-10-25 18:00,4.21,86.1,10.22,0.0,1006.22,0.0
2022-10-25 19:00,4.05,86.9,9.93,0.02,1006.42,0.0
2022-10-25 20:00,4.12,86.65,9.72,0.06,1006.46,0.0
2022-10-25 21:00,4.0,87.55,8.68,0.05,1006.9,0.0
2022-10-25 22:00,3.94,89.05,10.15,0.02,1007.24,0.0
2022-10-25 23:00,3.84,89.85,10.22,0.03,1007.46,0.0
2022-10-26 00:00,3.95,90.25,10.1,0.02,1007.5,0.0
2022-10-26 01:00,3.92,89.7,9.75,0.02,1007.47,0.0
2022-10-26 02:00,3.82,89.75,10.14,0.0,1007.64,0.0
2022-10-26 03:00,3.66,89.6,8.48,0.0,1007.72,0.0
