Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore,start_time,Total Generation [MW]
0.0,0.0,0.0,0.01578494959756193,0.0,0.0,0.004063452371649606,0.1735563022583418,0.6142064546378058,0.0,0.19238884113464094,2024-03-10 09:00:00,12797.0
0.0,0.0,0.0,0.015575140556146483,0.0,0.0,0.0047865066099377,0.16790761282479866,0.6228536696550676,0.0,0.18887707035404955,2024-03-10 10:00:00,13162.0
0.0,0.0,0.0,0.014848616543531798,0.0,0.0,0.005070259307547443,0.15884398087787918,0.652542372881356,0.0,0.16869477038968564,2024-03-10 11:00:00,13806.0
0.0,0.0,0.0,0.015240941352259993,0.0,0.0,0.005229734777736272,0.16361598804632052,0.6449757190885319,0.0,0.1709376167351513,2024-03-10 12:00:00,13385.0
0.0,0.0,0.0,0.015499209991723722,0.0,0.0,0.005266721841847867,0.16560078248438792,0.6435934090738094,0.0,0.17003987660823114,2024-03-10 13:00:00,13291.0
0.0,0.0,0.0,0.015408899579073963,0.0,0.0,0.005261575466025256,0.1658147925435959,0.6538634996993385,0.0,0.15965123271196632,2024-03-10 14:00:00,13304.0
0.0,0.0,0.0,0.014680607275852192,0.0,0.0,0.005012890289315382,0.1590518476081352,0.6776711543970209,0.0,0.1435835004296763,2024-03-10 15:00:00,13964.0
0.0,0.0,0.0,0.012871669455528383,0.0,0.0,0.004440725962157292,0.14744497361307762,0.7155361050328227,0.0,0.11970652593641395,2024-03-10 16:00:00,15538.0
0.0,0.0,0.0,0.011530035743110803,0.0,0.0,0.007148622160728698,0.13409431569237865,0.7413236481033091,0.0,0.10590337830047274,2024-03-10 17:00:00,17346.0
0.0,0.0,0.0,0.010939751320774854,0.0,0.0,0.012594055179038369,0.12588718714979455,0.7536154543999146,0.0,0.09696355195047761,2024-03-10 18:00:00,18739.0
0.0,0.0,0.0,0.011063372717508057,0.0,0.0,0.01251342642320086,0.12738990332975295,0.7529001074113856,0.0,0.09613319011815252,2024-03-10 19:00:00,18620.0
0.0,0.0,0.0,0.011300992282249173,0.0,0.0,0.011962513781697905,0.1292723263506064,0.7539691289966924,0.0,0.09349503858875413,2024-03-10 20:00:00,18140.0
0.0,0.0,0.0,0.011708660965390576,0.0,0.0,0.011766056362279745,0.13476439189576997,0.7480342076565459,0.0,0.09372668312001378,2024-03-10 21:00:00,17423.0
0.0,0.0,0.0,0.012187147018607692,0.0,0.0,0.01129540455383152,0.1400035669698591,0.7405029427501337,0.0,0.09601093870756792,2024-03-10 22:00:00,16821.0
0.0,0.0,0.0,0.012778363625085292,0.0,0.0,0.003349668134731096,0.14397369890205322,0.7403386886669562,0.0,0.09955958067117425,2024-03-10 23:00:00,16121.0
0.0,0.0,0.0,0.013309729871492263,0.0,0.0,0.00944138473642801,0.1516522423288749,0.7250196695515342,0.0,0.1005769735116706,2024-03-11 00:00:00,15252.0
0.0,0.0,0.0,0.013953808083585373,0.0,0.0,0.012510310695628265,0.15521033819081662,0.7151498487764641,0.0,0.10317569425350563,2024-03-11 01:00:00,14548.0
0.0,0.0,0.0,0.014143094841930116,0.0,0.0,0.01074597892401553,0.15897115917914587,0.7192179700499168,0.0,0.09692179700499168,2024-03-11 02:00:00,14424.0
0.0,0.0,0.0,0.014657514657514657,0.0,0.0,0.011368511368511369,0.16187616187616188,0.7248677248677249,0.0,0.08723008723008722,2024-03-11 03:00:00,13986.0
0.0,0.0,0.0,0.013547615885243725,0.0,0.0,0.010691990968256076,0.15187939965466862,0.7512285828131225,0.0,0.07265241067870899,2024-03-11 04:00:00,15058.0
0.0,0.0,0.0,0.011647254575707155,0.0,0.0,0.009983361064891847,0.132250846290665,0.7821447013598026,0.0,0.06397383670893339,2024-03-11 05:00:00,17429.0
0.0,0.0,0.0,0.010242318261304022,0.0,0.0,0.01823632275793155,0.1184611541343992,0.8004996252810392,0.0,0.052560579565326004,2024-03-11 06:00:00,20015.0
0.0,0.0,0.0,0.009062471248504922,0.0,0.0,0.029993559665102584,0.10792161192382003,0.8060539148035698,0.0,0.04696844235900267,2024-03-11 07:00:00,21738.0
0.0,0.0,0.0,0.009190331770976933,0.0,0.0,0.031109273044756917,0.109962319639739,0.8022700119474313,0.0,0.04746806359709586,2024-03-11 08:00:00,21762.0
0.0,0.0,0.0,0.00964722822174226,0.0,0.0,0.025053995680345574,0.11610271178305735,0.8049916006719462,0.0,0.044204463642908566,2024-03-11 09:00:00,20835.0
0.0,0.0,0.0,0.010166217658720073,0.0,0.0,0.02211152340771616,0.12235042952269608,0.8011996136837289,0.0,0.04417221572713872,2024-03-11 10:00:00,19673.0
